PlotNumber,Site,ProjectID,Treatment,Year,SiteSurveyor,RelocationConfidence,Longitude,Latitude,Elevation,Species,present,Functional_group
14-4320_Error,14-4320,Manning Park Project 2025,Error,2025,CML RNW,High,-120.77039,49.07645999,1804.173218,VALESIT,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,ABIEAMA,0,tree
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,ABIELAS,1,tree
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,AMELALN,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,ARNILAT,1,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,CHAMANG,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,CHIMUMB,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,CLINUNI,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,CORNCAN,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,GOODOBL,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,LONIUTA,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,LUPIARC,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,ORTHSEC,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,PAXIMYR,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,PICEENG,0,tree
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,PINUCON,0,tree
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,PSEUMEN,0,tree
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,PYROASA,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,RHODALB,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,RIBEACE,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,RIBELAC,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,RUBUPAR,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,RUBUPED,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,SORBSCO,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,SORBSIT,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,SPIRLUC,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,TIARTRI,0,herb
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,TSUGHET,0,tree
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,VACCMEM,0,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,VACCSCO,1,shrub
14-4386_2025,14-4386,Manning Park Project 2025,2025,2025,CML RNW,Med-High,-120.759847,49.10004004,1994.03418,VALESIT,1,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,ABIEAMA,0,tree
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,ABIELAS,1,tree
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,AMELALN,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,ARNILAT,1,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,CHAMANG,0,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,CHIMUMB,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,CLINUNI,0,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,CORNCAN,0,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,GOODOBL,0,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,LONIUTA,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,LUPIARC,1,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,ORTHSEC,0,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,PAXIMYR,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,PICEENG,0,tree
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,PINUCON,0,tree
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,PSEUMEN,0,tree
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,PYROASA,0,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,RHODALB,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,RIBEACE,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,RIBELAC,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,RUBUPAR,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,RUBUPED,0,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,SORBSCO,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,SORBSIT,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,SPIRLUC,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,TIARTRI,0,herb
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,TSUGHET,0,tree
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,VACCMEM,0,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,VACCSCO,1,shrub
14-4386_Error,14-4386,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.758873,49.09998598,1994.090088,VALESIT,1,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,ABIEAMA,0,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,ABIELAS,1,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,AMELALN,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,ARNILAT,1,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,CHAMANG,1,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,CHIMUMB,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,CLINUNI,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,CORNCAN,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,GOODOBL,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,LONIUTA,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,LUPIARC,1,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,ORTHSEC,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PAXIMYR,1,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PICEENG,1,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PINUCON,0,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PSEUMEN,0,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PYROASA,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RHODALB,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RIBEACE,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RIBELAC,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RUBUPAR,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RUBUPED,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SORBSCO,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SORBSIT,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SPIRLUC,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,TIARTRI,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,TSUGHET,0,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VACCMEM,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VACCSCO,1,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VALESIT,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ABIEAMA,0,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ABIELAS,1,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,AMELALN,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ARNILAT,1,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CHAMANG,1,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CHIMUMB,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CLINUNI,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CORNCAN,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,GOODOBL,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,LONIUTA,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,LUPIARC,1,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ORTHSEC,1,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PAXIMYR,1,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PICEENG,1,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PINUCON,0,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PSEUMEN,0,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PYROASA,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RHODALB,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RIBEACE,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RIBELAC,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RUBUPAR,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RUBUPED,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SORBSCO,1,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SORBSIT,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SPIRLUC,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,TIARTRI,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,TSUGHET,0,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VACCMEM,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VACCSCO,1,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VALESIT,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ABIEAMA,0,tree
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ABIELAS,0,tree
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,AMELALN,1,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ARNILAT,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CHAMANG,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CHIMUMB,0,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CLINUNI,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CORNCAN,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,GOODOBL,1,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,LONIUTA,1,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,LUPIARC,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ORTHSEC,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,PAXIMYR,1,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,PICEENG,0,tree
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,PINUCON,1,tree
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,PSEUMEN,1,tree
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,PYROASA,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,RHODALB,0,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,RIBEACE,0,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,RIBELAC,0,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,RUBUPAR,0,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,RUBUPED,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,SORBSCO,1,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,SORBSIT,0,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,SPIRLUC,1,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,TIARTRI,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,TSUGHET,0,tree
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,VACCMEM,0,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,VACCSCO,0,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,VALESIT,0,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,ABIEAMA,0,tree
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,ABIELAS,1,tree
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,AMELALN,1,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,ARNILAT,0,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,CHAMANG,1,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,CHIMUMB,0,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,CLINUNI,0,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,CORNCAN,0,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,GOODOBL,1,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,LONIUTA,1,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,LUPIARC,0,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,ORTHSEC,0,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,PAXIMYR,1,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,PICEENG,0,tree
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,PINUCON,0,tree
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,PSEUMEN,1,tree
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,PYROASA,0,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,RHODALB,0,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,RIBEACE,0,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,RIBELAC,0,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,RUBUPAR,0,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,RUBUPED,0,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,SORBSCO,1,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,SORBSIT,0,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,SPIRLUC,1,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,TIARTRI,0,herb
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,TSUGHET,0,tree
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,VACCMEM,1,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,VACCSCO,1,shrub
14-4388_Error,14-4388,Manning Park Project 2025,Error,2025,CML RNW,High,-120.761574,49.06877998,1621.842163,VALESIT,0,herb
